contract_id,cname,cik,ftype,fdate,link,Column1,Sales contract? (Y/N),Filer is seller? (Y/N),Amendment? (Y/N),Amendment #,Customer name (be consistent),Sold product/service (be consistent),Notes,Total Words,Flesch Reading Ease Score,Gunning Fog Index,Number of Entities,Words in Entities,Number of Times,Words in Times,Number of Locations,Words in Locations,Number of Organizations,Words in Organizations,Number of Persons,Words in Persons,Number of Money,Words in Money,Number of Percentages,Words in Percentages,Number of Dates,Words in Dates,Total Sentences,Total Forward Sentences,Forward Ratio,Uncertainty Words,Polarity,Subjectivity,Positive Words,Negative Words,24b,confidential treatment,ct order,redact,rule 406,rights,obligations,commercial substance,performance obligation,probable,collectib,at a point in time,over time,variable consideration,noncash consideration,transaction price,standalone selling price,1Gram Cos Sim Step1  ,1Gram Cos Sim Step2 ,1Gram Cos Sim Step3,1Gram Cos Sim Step4  ,"1Gram Cos Sim Step5, including 5.1 and 5.2",1Gram Cos Sim Step5.1,1Gram Cos Sim Step5.2,1Gram Cos Sim All
10,CSG SYSTEMS INTL INC,1005757,10-Q,11/7/2014,https://www.sec.gov/Archives/edgar/data/1005757/000156459014005204/csgs-ex1024am_20140930154.htm,,Y,Y,Y,91,Time Warner Cable,License,,14491,-70.1,40.33,1866,4051,6,12,2,4,964,2194,152,257,0,0,14,36,52,133,675,71,0.11,106,0.08,0.46,59,430,0,69,0,0,0,28,21,0,0,0,0,0,0,0,0,0,0,0.00521255,0.00987353,0.012904299,0.002361658,0.003599561,0.001929745,0.003924651,0.010542497
1,CSG SYSTEMS INTL INC,1005757,10-K,2/27/2015,https://www.sec.gov/Archives/edgar/data/1005757/000156459015001091/csgs-ex1022k_20141231216.htm,,Y,Y,Y,11,"Comcast Cable Communications Management, LLC",License,,1177,-3.45,21.75,209,517,0,0,0,0,107,265,23,34,2,2,0,0,2,6,70,13,0.19,8,0.08,0.31,12,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001700519,0.006491369,0.005171143,0,0.000924043,0.001888654,0,0.004229291
4,CSG SYSTEMS INTL INC,1005757,10-K,2/27/2015,https://www.sec.gov/Archives/edgar/data/1005757/000156459015001091/csgs-ex1023am_20141231219.htm,,Y,Y,Y,47,Dish Network L.L.C,License,,893,0.39,26.5,184,337,0,0,0,0,69,119,6,11,4,4,0,0,42,83,44,4,0.09,1,0.12,0.37,5,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001228166,0.00511447,0.003016534,0,0.000500529,0.001023032,0,0.002843865
5,CSG SYSTEMS INTL INC,1005757,10-K,2/27/2015,https://www.sec.gov/Archives/edgar/data/1005757/000156459015001091/csgs-ex1024an_20141231220.htm,,Y,Y,Y,86,Time Warner Cable,License,,4647,-33.59,33.32,770,1496,1,3,3,8,408,839,65,100,3,3,0,0,20,54,218,24,0.11,30,0.05,0.44,22,117,0,16,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0.007001345,0.009405094,0.01046036,0.004144208,0.003129469,0.000752509,0.004547559,0.010517381
6,CSG SYSTEMS INTL INC,1005757,10-K,2/27/2015,https://www.sec.gov/Archives/edgar/data/1005757/000156459015001091/csgs-ex1024ao_20141231520.htm,,Y,Y,Y,1,TIME WARNER CABLE ENTERPRISES LLC,License,,3783,4.82,22.04,541,1313,0,0,0,0,382,1020,25,43,0,0,1,4,4,13,208,41,0.2,39,0.03,0.25,24,114,0,9,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0.004488351,0.003234963,0.004361129,0.005865993,0.003376965,0.001150365,0.002673798,0.006839801
1,CSG SYSTEMS INTL INC,1005757,10-Q,11/5/2015,https://www.sec.gov/Archives/edgar/data/1005757/000156459015009748/csgs-ex1022q_60.htm,,Y,Y,Y,17,"Comcast Cable Communications Management, LLC",License,,1253,9.18,19.89,191,472,3,3,0,0,74,200,14,28,1,1,0,0,2,5,77,26,0.34,3,0.09,0.45,12,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
2,CSG SYSTEMS INTL INC,1005757,10-Q,11/5/2015,https://www.sec.gov/Archives/edgar/data/1005757/000156459015009748/csgs-ex1023ao_212.htm,,Y,Y,Y,49,Dish Network L.L.C,License,,296,31.72,13.81,23,47,1,2,0,0,11,24,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003617605,0.0053803,0.006165311,0.000702443,0.004633592,0.002582894,0.004802746,0.006249285
4,CSG SYSTEMS INTL INC,1005757,10-Q,11/5/2015,https://www.sec.gov/Archives/edgar/data/1005757/000156459015009748/csgs-ex1024au_64.htm,,Y,Y,Y,92,Time Warner Cable,License,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002762062,0,0.001938279,0,0,0,0,0.001421257
5,CSG SYSTEMS INTL INC,1005757,10-Q,11/5/2015,https://www.sec.gov/Archives/edgar/data/1005757/000156459015009748/csgs-ex1024av_65.htm,,Y,Y,Y,96,Time Warner Cable,License,,1261,10.24,23.55,261,479,1,1,0,0,144,249,9,14,0,0,0,0,20,36,59,12,0.2,9,0.13,0.45,5,17,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
2,CSG SYSTEMS INTL INC,1005757,10-K,2/29/2016,https://www.sec.gov/Archives/edgar/data/1005757/000156459016013598/csgs-ex1022s_443.htm,,Y,Y,Y,19,"Comcast Cable Communications Management, LLC",License,,942,-15.73,26.9,165,286,0,0,0,0,94,166,24,37,1,1,0,0,2,6,60,5,0.08,4,0.08,0.6,21,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
2,CSG SYSTEMS INTL INC,1005757,10-Q,5/6/2016,https://www.sec.gov/Archives/edgar/data/1005757/000156459016018246/csgs-ex1022u_95.htm,,Y,Y,Y,20,"Comcast Cable Communications Management, LLC",License,,1688,9.39,19.8,279,666,4,4,0,0,120,288,19,32,2,3,0,0,5,19,97,19,0.2,1,0.14,0.51,14,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677738,0.004233472,0.001902414,0.000230298,0.00082862,0.001129079,0,0.002266808
5,CSG SYSTEMS INTL INC,1005757,10-Q,8/4/2016,https://www.sec.gov/Archives/edgar/data/1005757/000156459016022429/csgs-ex1025_239.htm,,Y,Y,,,"Charter Communications Holding Company, LLC",License,,38715,-19.69,26.82,5459,10133,37,70,14,25,2665,5347,489,764,13,20,7,23,219,473,2211,404,0.18,310,0.06,0.43,235,845,1,215,0,0,0,38,48,0,0,0,0,0,0,0,0,0,0,0.004768313,0.010217952,0.011042353,0.002187392,0.003384556,0.002681024,0.002584925,0.009696838
7,CSG SYSTEMS INTL INC,1005757,10-Q,8/4/2016,https://www.sec.gov/Archives/edgar/data/1005757/000156459016022429/csgs-ex1025b_147.htm,,Y,Y,Y,2,"Charter Communications Holding Company, LLC",License,,1489,-2.7,25.62,190,385,0,0,0,0,111,243,16,26,1,1,0,0,4,11,69,15,0.22,9,0.08,0.32,19,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
13,CSG SYSTEMS INTL INC,1005757,10-Q,8/4/2016,https://www.sec.gov/Archives/edgar/data/1005757/000156459016022429/csgs-ex1025h_141.htm,,Y,Y,Y,9,"Charter Communications Holding Company, LLC",License,,3084,16.12,21.27,419,681,0,0,0,0,168,267,65,93,1,1,0,0,8,18,181,35,0.19,20,0.07,0.4,24,110,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
19,CSG SYSTEMS INTL INC,1005757,10-Q,8/4/2016,https://www.sec.gov/Archives/edgar/data/1005757/000156459016022429/csgs-ex1025n_170.htm,,Y,Y,Y,15,"Charter Communications Holding Company, LLC",License,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
25,CSG SYSTEMS INTL INC,1005757,10-Q,8/4/2016,https://www.sec.gov/Archives/edgar/data/1005757/000156459016022429/csgs-ex1025t_182.htm,,Y,Y,Y,21,"Charter Communications Holding Company, LLC",License,,704,-0.06,24.02,99,202,0,0,1,1,52,109,12,23,0,0,0,0,2,9,38,11,0.29,5,0.15,0.44,2,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
28,CSG SYSTEMS INTL INC,1005757,10-Q,8/4/2016,https://www.sec.gov/Archives/edgar/data/1005757/000156459016022429/csgs-ex1025w_179.htm,,Y,Y,Y,24,"Charter Communications Holding Company, LLC",License,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277994,0.007958871,0.006340181,0.001416951,0.001132941,0.002315621,0,0.005900633
30,CSG SYSTEMS INTL INC,1005757,10-Q,8/4/2016,https://www.sec.gov/Archives/edgar/data/1005757/000156459016022429/csgs-ex1025y_177.htm,,Y,Y,Y,26,"Charter Communications Holding Company, LLC",License,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
56,CSG SYSTEMS INTL INC,1005757,10-Q,8/4/2016,https://www.sec.gov/Archives/edgar/data/1005757/000156459016022429/csgs-ex1025az_230.htm,,Y,Y,Y,56,"Charter Communications Holding Company, LLC",License,,1362,7.46,21.37,202,366,0,0,0,0,97,177,21,32,0,0,0,0,3,10,72,12,0.17,9,0.07,0.47,6,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002030181,0.008982703,0.004986384,0,0.000413692,0.000845545,0,0.00470096
59,CSG SYSTEMS INTL INC,1005757,10-Q,8/4/2016,https://www.sec.gov/Archives/edgar/data/1005757/000156459016022429/csgs-ex1025bc_228.htm,,Y,Y,Y,59,"Charter Communications Holding Company, LLC",License,,8969,-37.92,37.7,1422,2723,11,12,3,5,636,1260,185,282,3,4,0,0,52,115,452,79,0.17,55,0.07,0.47,59,123,0,26,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
77,CSG SYSTEMS INTL INC,1005757,10-Q,8/4/2016,https://www.sec.gov/Archives/edgar/data/1005757/000156459016022429/csgs-ex1025bu_209.htm,,Y,Y,Y,79,"Charter Communications Holding Company, LLC",License,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076474,0.008359614,0.003488268,0,0.000311663,0,0.000592241,0.003639943
1,CSG SYSTEMS INTL INC,1005757,10-Q,11/3/2016,https://www.sec.gov/Archives/edgar/data/1005757/000156459016027296/csgs-ex1023ar_298.htm,,Y,Y,Y,52,Dish Network L.L.C,License,,763,11.15,23.18,115,244,0,0,0,0,56,118,11,16,2,2,0,0,3,12,46,11,0.24,3,0.14,0.51,7,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001391099,0.00434473,0.003904821,0,0,0,0,0.002863238
2,CSG SYSTEMS INTL INC,1005757,10-Q,11/3/2016,https://www.sec.gov/Archives/edgar/data/1005757/000156459016027296/csgs-ex1023as_296.htm,,Y,Y,Y,53,Dish Network L.L.C,License,,2245,-25.81,27.41,339,802,1,3,1,3,201,555,18,22,1,1,0,0,3,9,133,10,0.08,14,0.11,0.5,7,53,0,9,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0.007199624,0.015365512,0.011367769,0.001467875,0.002640731,0.002398844,0.002230257,0.011206615
3,CSG SYSTEMS INTL INC,1005757,10-Q,11/3/2016,https://www.sec.gov/Archives/edgar/data/1005757/000156459016027296/csgs-ex1023at_297.htm,,Y,Y,Y,54,Dish Network L.L.C,License,,6727,-54.47,34.43,1179,2424,0,0,2,5,643,1434,118,157,0,0,0,0,9,20,404,31,0.08,41,0.08,0.44,18,129,0,32,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0.004068699,0.011295557,0.013800194,0.001612985,0.003039967,0.002824272,0.002975892,0.010468027
1,CSG SYSTEMS INTL INC,1005757,10-K,2/24/2017,https://www.sec.gov/Archives/edgar/data/1005757/000156459017002391/csgs-ex1022x_279.htm,,Y,Y,Y,21,"Comcast Cable Communications Management, LLC",License,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
2,CSG SYSTEMS INTL INC,1005757,10-K,2/24/2017,https://www.sec.gov/Archives/edgar/data/1005757/000156459017002391/csgs-ex1023au_130.htm,,Y,Y,Y,55,Dish Network L.L.C,License,,2739,18.22,16.22,375,702,0,0,1,1,170,400,28,56,1,1,0,0,4,16,191,18,0.09,18,0.11,0.56,18,39,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437918,0.012625113,0.011346804,0.00091573,0.003294827,0.003367153,0.001565258,0.009793482
8,CSG SYSTEMS INTL INC,1005757,10-K,2/24/2017,https://www.sec.gov/Archives/edgar/data/1005757/000156459017002391/csgs-ex1025ch_134.htm,,Y,Y,Y,95,"Charter Communications Holding Company, LLC",License,,760,1.37,24.4,123,258,0,0,0,0,62,142,5,8,0,0,0,0,4,10,38,9,0.24,0,0.13,0.45,5,13,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.002526134,0,0.002215895,0,0,0,0,0.001462339
18,CSG SYSTEMS INTL INC,1005757,10-Q,8/4/2017,https://www.sec.gov/Archives/edgar/data/1005757/000156459017015564/csgs-ex1025cq_113.htm,,Y,Y,Y,106,"Charter Communications Holding Company, LLC",License,,528,-34.28,17.59,85,177,0,0,0,0,45,83,11,22,0,0,0,0,5,14,23,1,0.04,0,0.12,0.41,6,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002574919,0.000670173,0.003162165,0,0,0,0,0.00198744
3,CSG SYSTEMS INTL INC,1005757,10-Q,11/3/2017,https://www.sec.gov/Archives/edgar/data/1005757/000156459017021474/csgs-ex1026_191.htm,,Y,Y,,,"Charter Communications Holding Company, LLC",License,,61472,-16.24,25.26,8919,16183,53,118,27,50,4531,8892,705,1007,16,30,25,57,316,575,3451,695,0.2,457,0.08,0.46,384,1410,1,296,0,0,0,54,78,0,0,0,0,0,0,0,0,0,0,0.004655086,0.011298322,0.011531881,0.002286962,0.003451425,0.002732987,0.002779808,0.010172975
1,CSG SYSTEMS INTL INC,1005757,10-Q,8/3/2018,https://www.sec.gov/Archives/edgar/data/1005757/000156459018019087/csgs-ex1022ah_63.htm,,Y,Y,Y,33,"Comcast Cable Communications Management, LLC",License,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002182203,0.000908738,0.001837636,0.000296608,0.000355735,0.000727089,0,0.001684325
3,CSG SYSTEMS INTL INC,1005757,10-Q,11/9/2018,https://www.sec.gov/Archives/edgar/data/1005757/000156459018028815/csgs-ex1026o_101.htm,,Y,Y,Y,7,"Charter Communications Holding Company, LLC",License,,1073,-8.83,24.04,181,366,1,2,0,0,91,216,8,15,0,0,0,0,4,12,51,5,0.1,5,0.11,0.55,6,22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004599753,0.007781641,0.009280156,0.00117226,0.002811886,0.00191574,0.003562211,0.007840245
4,CSG SYSTEMS INTL INC,1005757,10-Q,11/9/2018,https://www.sec.gov/Archives/edgar/data/1005757/000156459018028815/csgs-ex1026p_109.htm,,Y,Y,Y,12,"Charter Communications Holding Company, LLC",License,,9633,-60.93,40.37,1717,3688,6,11,6,7,1026,2347,111,149,0,0,1,3,45,113,433,51,0.12,76,0.06,0.45,53,356,0,38,0,1,0,28,15,0,0,0,0,0,0,0,0,0,0,0.006119415,0.015067423,0.017177217,0.002046393,0.005146176,0.004207313,0.004964762,0.013994798
5,CSG SYSTEMS INTL INC,1005757,10-K,2/22/2019,https://www.sec.gov/Archives/edgar/data/1005757/000156459019003884/csgs-ex1023bh_66.htm,,Y,Y,Y,70,Dish Network L.L.C,License,,1224,1.67,24,175,299,0,0,0,0,76,127,13,21,0,0,0,0,4,15,66,6,0.09,7,0.07,0.42,17,33,0,6,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0.00106616,0.004439824,0.005237251,0.001811425,0.000434505,0.000888085,0,0.004114556
1,CSG SYSTEMS INTL INC,1005757,10-Q,8/8/2019,https://www.sec.gov/Archives/edgar/data/1005757/000156459019030588/csgs-ex1022an_92.htm,,Y,Y,Y,39,"Comcast Cable Communications Management, LLC",License,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125004,0.003687158,0.008450263,0.000962779,0.001732055,0,0.003291356,0.00546725
1,CSG SYSTEMS INTL INC,1005757,10-K,2/21/2020,https://www.sec.gov/Archives/edgar/data/1005757/000156459020005691/csgs-ex1027_251.htm,,Y,Y,,,"Comcast Cable Communications Management, LLC",License,,41071,-87.53,30.25,5707,10213,25,66,37,66,2882,5182,512,848,9,34,3,6,181,330,2698,393,0.15,297,0.12,0.6,295,858,0,3,0,0,0,68,67,0,0,0,0,0,0,0,0,0,0,0.006272856,0.012106606,0.014306442,0.003312085,0.004621274,0.003376241,0.003699494,0.012563533
2,CSG SYSTEMS INTL INC,1005757,10-K,2/21/2020,https://www.sec.gov/Archives/edgar/data/1005757/000156459020005691/csgs-ex1027a_199.htm,,Y,Y,,,"Comcast Cable Communications Management, LLC",License,,8134,-77.48,47.07,1388,2916,4,5,3,5,854,1933,149,234,0,0,2,7,36,105,352,38,0.11,61,0.09,0.47,63,200,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0.008419826,0.021169988,0.026533048,0.005290313,0.007121834,0.004499232,0.007873946,0.021376581
2,CSG SYSTEMS INTL INC,1005757,10-Q,5/7/2020,https://www.sec.gov/Archives/edgar/data/1005757/000156459020022554/csgs-ex1026ag_57.htm,,Y,Y,Y,38,"Charter Communications Holding Company, LLC",License,,1230,-32.45,26.63,192,314,0,0,0,0,92,165,15,22,0,0,1,4,6,14,84,11,0.13,1,0.12,0.44,10,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
3,CSG SYSTEMS INTL INC,1005757,10-Q,5/7/2020,https://www.sec.gov/Archives/edgar/data/1005757/000156459020022554/csgs-ex1027b_58.htm,,Y,Y,Y,1,"Comcast Cable Communications Management, LLC",License,,812,-1009.85,14.47,143,418,2,2,0,0,35,85,13,25,0,0,0,0,3,13,125,0,0,6,0.24,0.95,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002173179,0.002262449,0.00457509,0,0,0,0,0.002795598
2,PROTALIX BIOTHERAPEUTICS INC,1006281,10-Q,5/8/2014,https://www.sec.gov/Archives/edgar/data/1006281/000114420414028653/v376666_ex10-2.htm,,Y,Y,,,Pfizer Inc.,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004054321,0.005276082,0.004623325,0.002870152,0.002340764,0.000844287,0.002093206,0.005867457
3,PROTALIX BIOTHERAPEUTICS INC,1006281,10-Q,5/8/2014,https://www.sec.gov/Archives/edgar/data/1006281/000114420414028653/v376666_ex10-3.htm,,Y,Y,,,FUNDAÇÃO OSWALDO CRUZ,Patent License,,3452,-6.66,26.84,542,1073,3,5,4,8,162,341,54,103,0,0,1,3,25,85,168,14,0.08,23,0.03,0.38,29,72,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
1,PROTALIX BIOTHERAPEUTICS INC,1006281,10-Q,11/9/2015,https://www.sec.gov/Archives/edgar/data/1006281/000114420415063825/v423042_ex10-1.htm,,Y,Y,Y,2,Pfizer Inc.,License,,15747,-23.54,28.72,2978,6010,8,19,27,42,1267,2496,296,414,3,6,10,33,59,148,675,57,0.08,94,0.06,0.39,178,414,0,4,0,0,0,119,52,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
1,PROTALIX BIOTHERAPEUTICS INC,1006281,10-Q/A,12/11/2015,https://www.sec.gov/Archives/edgar/data/1006281/000114420415070554/v426600_ex10-1.htm,,Y,Y,Y,2,Pfizer Inc.,License,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
1,EVOLUTION PETROLEUM CORP,1006655,10-Q,5/15/2009,https://www.sec.gov/Archives/edgar/data/1006655/000110465909032998/a09-11589_1ex10d1.htm,,Y,Y,,,"COPANO FIELD SERVICES/UPPER GULF COAST, L.P.",Gas,,2560,39.91,14.88,481,874,1,3,3,8,108,267,117,158,0,0,9,21,60,137,167,6,0.04,17,0.01,0.37,8,51,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.00396231,0.001375025,0.005190367,0.001436168,0.00172246,0.000440068,0.001636561,0.004349571
1,ACORDA THERAPEUTICS INC,1008848,10-Q,8/10/2009,https://www.sec.gov/Archives/edgar/data/1008848/000104746909007485/a2194058zex-10_54.htm,,Y,Y,,,Biogen Idec International GmbH,License,,17963,-249.45,120.82,3601,7498,13,29,27,35,1234,2756,673,936,5,10,5,12,122,318,732,56,0.08,122,0.06,0.39,159,481,1,2,0,0,0,150,26,0,0,0,0,0,1,0,0,0,0,0.003526473,0.001098509,0.003799744,0.002283391,0.003802314,0.001341519,0.003827736,0.004636506
2,ACORDA THERAPEUTICS INC,1008848,10-Q,8/10/2009,https://www.sec.gov/Archives/edgar/data/1008848/000104746909007485/a2194058zex-10_56.htm,,Y,Y,Y,1,"Elan Corporation, plc",Packaging Rights,,1385,-78.28,58.02,294,633,0,0,0,0,119,269,50,70,0,0,0,0,12,34,66,1,0.02,12,0.04,0.32,7,21,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0.002369342,0,0.001662688,0.000460064,0.000827662,0,0.001048516,0.001654599
1,ACORDA THERAPEUTICS INC,1008848,10-Q,5/9/2011,https://www.sec.gov/Archives/edgar/data/1008848/000100884811000037/exhibit1014.htm,,Y,Y,Y,,"Elan Corporation, plc.",License,,13850,-66.57,55.73,1991,3601,9,19,18,23,846,1470,223,261,27,95,5,14,111,297,533,57,0.11,107,0.03,0.4,114,432,0,1,0,1,0,102,29,0,0,0,0,0,0,0,0,0,0,0.004797225,0.001664762,0.007264459,0.003088638,0.003910137,0.001121676,0.004171386,0.00671253
3,ACORDA THERAPEUTICS INC,1008848,10-Q,5/9/2011,https://www.sec.gov/Archives/edgar/data/1008848/000100884811000037/exhibit1059.htm,,Y,Y,,,License,,,4715,-24.59,36.33,649,1327,1,1,4,11,196,412,67,77,1,1,2,5,33,70,249,15,0.06,47,0.07,0.44,40,135,0,0,0,0,0,12,17,0,0,0,0,0,0,0,0,0,0,0.004618811,0.000392534,0.004365771,0.000576547,0.001920773,0,0.003357972,0.00371052
1,ACORDA THERAPEUTICS INC,1008848,10-Q/A,7/20/2011,https://www.sec.gov/Archives/edgar/data/1008848/000100884811000056/exhibit1014.htm,,Y,Y,Y,,"Elan Corporation, plc",License,,296,31.72,13.81,23,47,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004957201,0.001690618,0.007377285,0.003136609,0.003970867,0.001139097,0.004236173,0.006838773
1,ACORDA THERAPEUTICS INC,1008848,10-Q,8/7/2014,https://www.sec.gov/Archives/edgar/data/1008848/000100884814000043/exhibit_10-2.htm,,Y,Y,,,Biogen Idec International GmbH,,,10521,-62.55,50.89,1697,3299,8,22,22,31,556,1246,289,422,11,15,16,49,84,246,526,32,0.06,83,0.05,0.42,83,296,0,2,0,0,0,17,23,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
1,ACORDA THERAPEUTICS INC,1008848,10-Q,8/7/2019,https://www.sec.gov/Archives/edgar/data/1008848/000156459019029654/acor-ex101_63.htm,,Y,Y,,,Biogen Idec International GmbH,License,,28128,-125.78,75.38,4454,9166,15,31,55,66,1622,3609,709,831,12,34,17,46,164,470,1157,90,0.08,191,0.05,0.42,246,998,1,1,0,1,0,205,55,0,0,0,0,0,1,0,0,0,0,0.003026157,0.000942659,0.003260658,0.001959436,0.003243441,0.001151192,0.003284678,0.003972574
1,CARBO CERAMICS INC,1009672,10-Q,11/6/2008,https://www.sec.gov/Archives/edgar/data/1009672/000095013408019698/d64952exv10w3.htm,,Y,Y,,,"Halliburton Energy Services, Inc.",,,4445,17.04,20.2,755,1336,0,0,9,17,197,447,189,230,1,3,4,10,49,108,211,22,0.1,40,0.04,0.42,59,128,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0.01351306,0.003027324,0.016804964,0.034758088,0.009341214,0.002849632,0.008742905,0.026493077
1,CARBO CERAMICS INC,1009672,10-Q,5/5/2011,https://www.sec.gov/Archives/edgar/data/1009672/000095012311045623/h81438exv10w1.htm,,Y,Y,Y,1,"Halliburton Energy Services, Inc.",,,663,27.69,17.12,130,308,0,0,0,0,22,61,28,40,0,0,0,0,20,61,35,0,0,4,0.03,0.49,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
1,CARBO CERAMICS INC,1009672,10-Q,11/1/2011,https://www.sec.gov/Archives/edgar/data/1009672/000119312511289052/d226528dex101.htm,,Y,Y,,,Halliburton Energy Services,,,1043,33.41,18.7,136,219,0,0,0,0,23,52,52,59,0,0,0,0,2,8,50,7,0.14,12,0.09,0.42,6,42,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00370163,0.004954739,0.005195243,0.006109447,0.012930583,0.005285771,0.012285742,0.010475987
1,CARBO CERAMICS INC,1009672,10-Q,4/28/2014,https://www.sec.gov/Archives/edgar/data/1009672/000119312514163161/d698292dex101.htm,,Y,Y,Y,3,"Halliburton Energy Services, Inc.",,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738054,0,0,0,0,0,0.000182396
