contract_id,cname,cik,ftype,fdate,link,Column1,Sales contract? (Y/N),Filer is seller? (Y/N),Amendment? (Y/N),Amendment #,Customer name (be consistent),Sold product/service (be consistent),Notes,Total Words,Flesch Reading Ease Score,Gunning Fog Index,Number of Entities,Words in Entities,Number of Times,Words in Times,Number of Locations,Words in Locations,Number of Organizations,Words in Organizations,Number of Persons,Words in Persons,Number of Money,Words in Money,Number of Percentages,Words in Percentages,Number of Dates,Words in Dates,Total Sentences,Total Forward Sentences,Forward Ratio,Uncertainty Words,Polarity,Subjectivity,Positive Words,Negative Words,24b,confidential treatment,ct order,redact,rule 406,rights,obligations,commercial substance,performance obligation,probable,collectib,at a point in time,over time,variable consideration,noncash consideration,transaction price,standalone selling price,1Gram Cos Sim Step1  ,1Gram Cos Sim Step2 ,1Gram Cos Sim Step3,1Gram Cos Sim Step4  ,"1Gram Cos Sim Step5, including 5.1 and 5.2",1Gram Cos Sim Step5.1,1Gram Cos Sim Step5.2,1Gram Cos Sim All
1,ANI PHARMACEUTICALS INC,1023024,10-Q,11/8/2012,https://www.sec.gov/Archives/edgar/data/1023024/000110465912076010/a12-19123_1ex10d2.htm,,Y,Y,,,Teva,License,,3787,-30.27,39.43,613,957,2,6,1,1,283,386,25,37,7,19,12,30,40,116,151,9,0.06,23,0.02,0.4,45,165,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0.144076457,0.072397113,0.123921312,0.105239594,0.114569163,0.070291569,0.113658506,0.14376179
2,ANI PHARMACEUTICALS INC,1023024,10-Q,11/8/2012,https://www.sec.gov/Archives/edgar/data/1023024/000110465912076010/a12-19123_1ex10d3.htm,,Y,Y,Y,1,Teva,License,,824,16.67,24.16,180,303,1,3,0,0,89,121,8,10,4,12,9,21,11,34,37,1,0.03,4,0.06,0.32,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.093814166,0.032105927,0.104028935,0.072354917,0.074509273,0.044158208,0.076970975,0.099875039
3,ANI PHARMACEUTICALS INC,1023024,10-Q,11/8/2012,https://www.sec.gov/Archives/edgar/data/1023024/000110465912076010/a12-19123_1ex10d4.htm,,Y,Y,Y,,Teva,License,,1003,-40.93,44.55,198,326,1,3,1,2,96,123,11,19,3,7,4,8,10,34,29,3,0.1,8,0.05,0.37,10,19,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0.106448916,0.060101328,0.110468177,0.09500563,0.093041064,0.047353017,0.096597992,0.120641929
4,ANI PHARMACEUTICALS INC,1023024,10-Q,11/8/2012,https://www.sec.gov/Archives/edgar/data/1023024/000110465912076010/a12-19123_1ex10d5.htm,,Y,Y,Y,3,Teva,License,,1050,8.14,27.92,181,373,0,0,0,0,69,101,16,33,6,15,5,10,12,34,47,1,0.02,6,0.08,0.31,11,23,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0.100006646,0.038244295,0.075647224,0.070801094,0.067532241,0.035201069,0.050026909,0.090199455
1,AUTOWEB INC,1023364,10-K,3/27/2003,https://www.sec.gov/Archives/edgar/data/1023364/000101706203000553/dex1056.htm,,Y,Y,,,,website and support,,3781,23.23,17.95,500,830,2,5,9,22,163,314,33,60,10,20,2,5,36,86,266,38,0.14,28,0.03,0.41,26,70,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0.049350139,0.041475933,0.045112675,0.046067887,0.040515464,0.02244644,0.039455119,0.056052065
1,AUTOWEB INC,1023364,10-K,5/31/2005,https://www.sec.gov/Archives/edgar/data/1023364/000119312505117446/dex1066.htm,,Y,Y,,,,website and support,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080944273,0.067026156,0.07022794,0.068552014,0.075396256,0.042799686,0.071663933,0.091154147
3,DYNAVAX TECHNOLOGIES CORP,1029142,10-Q,8/4/2006,https://www.sec.gov/Archives/edgar/data/1029142/000095014906000427/f22482exv10w28.htm,,Y,Y,Y,,Symphony Dynamo,Research and Development,,11452,-18.23,29.98,1939,4619,6,15,7,14,850,2289,323,624,5,6,6,19,65,127,568,27,0.05,108,0.03,0.42,40,488,0,0,0,0,0,22,29,0,0,0,0,0,0,0,0,0,0,0.10745467,0.062364384,0.087843481,0.089193034,0.074072336,0.0444515,0.068153833,0.106737499
4,DYNAVAX TECHNOLOGIES CORP,1029142,10-Q,8/4/2006,https://www.sec.gov/Archives/edgar/data/1029142/000095014906000427/f22482exv10w29.htm,,Y,Y,Y,,Symphony Dynamo,Technology License,,8236,-19.14,30.37,1394,3405,1,2,1,1,554,1467,328,569,3,3,0,0,47,106,460,9,0.02,49,0.06,0.42,32,359,1,0,0,1,0,67,14,0,0,0,0,0,0,0,0,0,0,0.020273391,0.028854286,0.021223642,0.0214211,0.016176079,0.014978426,0.007546133,0.02655198
1,DYNAVAX TECHNOLOGIES CORP,1029142,10-Q,11/3/2006,https://www.sec.gov/Archives/edgar/data/1029142/000095013406020405/f24526exv10w30.htm,,Y,Y,,,AstraZeneca,Licenses,,16460,5.57,23.87,2917,5276,15,31,19,25,1428,2840,97,156,10,24,25,59,107,203,719,37,0.05,114,0.07,0.4,271,424,0,0,0,0,0,57,43,0,0,0,0,0,0,0,0,0,0,0.020273391,0.028854286,0.021223642,0.0214211,0.016176079,0.014978426,0.007546133,0.02655198
1,DYNAVAX TECHNOLOGIES CORP,1029142,10-K,3/17/2008,https://www.sec.gov/Archives/edgar/data/1029142/000095013408004922/f38512exv10w35.htm,,Y,Y,,,Merck & Co,Licensed Vaccines,,4504,-16.4,29.8,796,1709,0,0,10,27,285,596,31,60,3,5,2,4,58,73,206,10,0.05,35,0.03,0.44,36,75,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.020311814,0.028908971,0.021263865,0.021461697,0.016206736,0.015006813,0.007560434,0.026602301
1,DYNAVAX TECHNOLOGIES CORP,1029142,10-K,3/6/2009,https://www.sec.gov/Archives/edgar/data/1029142/000119312509047286/dex1039.htm,,Y,Y,,,Glaxo,Licenses,,296,31.72,13.81,23,47,1,2,0,0,11,24,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127018579,0.068765206,0.102440687,0.092500302,0.09863018,0.057827963,0.101619262,0.124558336
1,DYNAVAX TECHNOLOGIES CORP,1029142,10-Q,4/30/2009,https://www.sec.gov/Archives/edgar/data/1029142/000119312509094260/dex1040.htm,,Y,Y,Y,2,AstraZeneca,Licenses,,325,26.07,18.03,53,98,0,0,0,0,13,26,5,13,0,0,1,4,8,19,19,0,0,0,0.16,0.5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062125558,0.019938538,0.054118419,0.03005889,0.02541041,0.012559912,0.023136447,0.049573927
1,DYNAVAX TECHNOLOGIES CORP,1029142,8-K,10/4/2010,https://www.sec.gov/Archives/edgar/data/1029142/000118143110049310/rrd287896_33036.htm,,Y,Y,Y,3,AstraZeneca,Licenses,,272,28,18.53,51,100,0,0,0,0,20,40,4,11,0,0,0,0,2,8,17,0,0,1,0.2,0.47,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.047554782,0.011486022,0.024153913,0.016361205,0.021701681,0.012143929,0.015986062,0.030293386
1,DYNAVAX TECHNOLOGIES CORP,1029142,10-Q,10/31/2011,https://www.sec.gov/Archives/edgar/data/1029142/000119312511288924/d235127dex1030.htm,,Y,Y,,,AstraZeneca,Licenses,,296,31.72,13.81,23,47,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020294318,0.02888407,0.021245549,0.021443211,0.016192776,0.014993887,0.007553922,0.026579387
1,DYNAVAX TECHNOLOGIES CORP,1029142,10-K,3/12/2012,https://www.sec.gov/Archives/edgar/data/1029142/000119312512109647/d274776dex1067.htm,,Y,Y,Y,4,AstraZeneca,Licenses,,3525,-14.95,33.28,606,1193,1,3,8,12,268,598,9,22,5,12,3,6,49,61,145,11,0.08,17,0.09,0.43,32,57,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0.101188326,0.072535066,0.097197935,0.085111911,0.071398623,0.036884679,0.063770449,0.108645479
1,DYNAVAX TECHNOLOGIES CORP,1029142,10-K,3/5/2015,https://www.sec.gov/Archives/edgar/data/1029142/000156459015001348/dvax-ex1036_20141231132.htm,,Y,Y,Y,6,AstraZeneca,Licenses,,3360,-35.89,38.58,507,1027,2,3,7,7,203,456,13,22,2,6,2,4,38,62,167,9,0.05,22,0.11,0.43,40,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.082884188,0.078816413,0.071872959,0.069210029,0.054550023,0.029503681,0.049464186,0.088558586
1,DYNAVAX TECHNOLOGIES CORP,1029142,10-K,3/8/2016,https://www.sec.gov/Archives/edgar/data/1029142/000156459016014217/dvax-ex1029_113.htm,,Y,Y,Y,7,AstraZeneca,Licenses,,661,24.48,21.71,112,262,0,0,0,0,39,80,2,5,4,12,0,0,6,21,34,3,0.09,3,0.16,0.49,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076222419,0.053907248,0.068292726,0.051075696,0.037774937,0.019214206,0.036638419,0.072194629
4,DYNAVAX TECHNOLOGIES CORP,1029142,10-K,3/8/2018,https://www.sec.gov/Archives/edgar/data/1029142/000156459018004917/dvax-ex1033_648.htm,,Y,Y,,,Baxter,Product,,9285,15.21,20.43,1357,2517,0,0,37,46,431,828,146,186,1,3,15,40,138,283,539,78,0.14,71,0.03,0.41,70,320,0,2,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0.14263551,0.081370343,0.124299528,0.122603758,0.094469538,0.054287374,0.09734721,0.144180304
1,DYNAVAX TECHNOLOGIES CORP,1029142,10-Q,11/5/2020,https://www.sec.gov/Archives/edgar/data/1029142/000156459020051325/dvax-ex102_355.htm,,Y,Y,,,Valneva,proprietary adjuvant,,9333,-144.09,80.1,1403,2575,6,14,7,11,516,1076,293,355,0,0,8,22,73,168,375,40,0.11,59,0.04,0.44,72,291,0,1,0,0,0,20,35,0,0,0,0,0,0,0,0,0,0,0.118344241,0.066842568,0.107043635,0.091284855,0.100244521,0.062034461,0.089382528,0.124148013
1,FIRSTENERGY CORP,1031296,10-K,3/2/2006,https://www.sec.gov/Archives/edgar/data/20947/000103129606000044/ex_10-5.htm,,Y,Y,,,FirstEnergy Solutions Corp.,Electrivity,,1339,25.83,13.99,305,763,4,9,1,3,149,430,33,52,4,7,2,6,30,70,60,8,0.13,6,0.09,0.52,10,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.106668068,0.090391846,0.10158947,0.09390327,0.094223343,0.058516399,0.0898954,0.123064911
2,FIRSTENERGY CORP,1031296,10-K,3/2/2006,https://www.sec.gov/Archives/edgar/data/20947/000103129606000044/ex_10-8.htm,,Y,Y,,,FirstEnergy Solutions Corp.,Electrivity,,1274,19.71,13.41,259,710,2,2,3,9,163,481,28,43,0,0,1,2,17,46,63,11,0.17,6,0.12,0.48,10,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.089179742,0.076516791,0.084228148,0.078601762,0.078561752,0.048168749,0.076531687,0.102779613
3,FIRSTENERGY CORP,1031296,10-K,3/2/2006,https://www.sec.gov/Archives/edgar/data/20947/000103129606000044/ex_10-9.htm,,Y,Y,,,FirstEnergy Solutions Corp.,Electrivity,,1901,25.73,13.83,347,974,2,2,1,1,202,678,46,62,0,0,1,2,31,93,92,22,0.24,12,0.13,0.42,29,25,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0.093668622,0.075891323,0.081603099,0.076072863,0.067803168,0.042702819,0.062896467,0.099038658
4,FIRSTENERGY CORP,1031296,10-K,3/2/2006,https://www.sec.gov/Archives/edgar/data/20947/000103129606000044/ex_10-10.htm,,Y,Y,,,Pennsylvania Power Company,Electrivity,,1651,28.27,12.93,303,870,2,2,1,1,173,607,46,57,0,0,1,2,27,80,78,18,0.23,10,0.14,0.46,23,22,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0.100210811,0.081544479,0.088229257,0.080208265,0.074210131,0.046002699,0.069616684,0.106495702
1,FIRSTENERGY CORP,1031296,10-K,2/28/2007,https://www.sec.gov/Archives/edgar/data/20947/000004077907000024/ex10_6.htm,,Y,Y,Y,2,Waverly Electric,Wholesale energy,,952,33.17,14.42,200,412,2,5,1,2,76,201,44,61,2,2,0,0,14,37,69,6,0.09,9,-0.02,0.38,8,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.076445553,0.080817585,0.05311716,0.066066469,0.052154361,0.028993849,0.056933932,0.079714543
1,FIRSTENERGY CORP,1031296,10-Q,11/7/2008,https://www.sec.gov/Archives/edgar/data/20947/000103129608000203/ex10_2.htm,,Y,Y,Y,3,Waverly Electric,Wholesale energy,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085453378,0.069471936,0.065412031,0.074860611,0.046382953,0.025296359,0.046074452,0.084410945
1,FIRSTENERGY CORP,1031296,10-Q,11/9/2009,https://www.sec.gov/Archives/edgar/data/20947/000103129609000035/ex10_2.htm,,Y,Y,Y,4,Waverly Electric,Wholesale energy,,1437,0.05,24.07,305,620,4,7,1,2,106,265,64,80,6,12,0,0,25,70,102,13,0.13,16,0,0.39,13,23,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0.06343796,0.070251567,0.047623437,0.056325759,0.04180079,0.022965278,0.044059666,0.067899871
1,FIRSTENERGY CORP,1031296,10-Q,7/28/2016,https://www.sec.gov/Archives/edgar/data/1031296/000103129616000102/fe-06302016x101.htm,,Y,Y,,,Ohio Edison Company,Energy supply,,7113,-7.98,26.78,975,2005,11,23,0,0,343,830,148,182,0,0,12,29,89,277,285,50,0.18,66,0.06,0.42,56,188,0,0,0,0,0,15,34,0,0,0,0,0,0,0,0,0,0,0.115787184,0.087660116,0.098328772,0.096636674,0.097318173,0.062582859,0.083377738,0.124905771
1,MAXIMUS INC,1032220,8-K,6/27/2006,https://www.sec.gov/Archives/edgar/data/1032220/000110465906043845/a06-14441_1ex10d1.htm,,Y,Y,,,Accenture,Services,,296,31.72,13.81,23,47,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263884498,0.171098278,0.165112906,0.198454606,0.166510118,0.086553781,0.157006755,0.23863618
2,MAXIMUS INC,1032220,8-K,6/27/2006,https://www.sec.gov/Archives/edgar/data/1032220/000110465906043845/a06-14441_1ex10d2.htm,,Y,Y,Y,1,Accenture,Services,,3865,10.2,19.77,658,1478,2,5,2,4,299,760,46,82,14,18,5,10,74,206,184,17,0.09,31,0.09,0.41,63,83,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0.212118974,0.15960534,0.154549663,0.200457912,0.174191403,0.078380775,0.191108657,0.224993099
1,RIGEL PHARMACEUTICALS INC,1034842,10-Q,8/14/2001,https://www.sec.gov/Archives/edgar/data/1034842/000091205701528291/a2055206zex-10_17.htm,,Y,Y,Y,1,Novartis,Collaboration,,331,22.01,19.28,71,165,0,0,0,0,16,41,9,13,0,0,0,0,9,28,18,4,0.22,3,0.16,0.4,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046088306,0.014215185,0.031676665,0.017691911,0.021575216,0.015654471,0.011981011,0.033351931
1,RIGEL PHARMACEUTICALS INC,1034842,10-Q,11/13/2001,https://www.sec.gov/Archives/edgar/data/1034842/000110465901502991/j2277_ex10d18.htm,,Y,Y,Y,2,Novartis,Collaboration,,895,-13.19,25.88,172,422,0,0,0,0,39,124,33,56,1,3,0,0,13,50,31,5,0.16,9,0.05,0.39,43,9,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.042720834,0.014953878,0.030410921,0.021151676,0.022188323,0.015477125,0.016643007,0.033427505
2,RIGEL PHARMACEUTICALS INC,1034842,10-Q,11/13/2001,https://www.sec.gov/Archives/edgar/data/1034842/000110465901502991/j2277_ex10d19.htm,,Y,Y,,,Cell Genesys,Licenses,,6732,-16.3,29.55,1295,2505,2,6,7,20,519,986,216,360,6,16,5,11,46,132,331,36,0.11,42,0.05,0.42,109,139,0,0,0,0,0,57,7,0,0,0,0,0,0,0,0,0,0,0.127463031,0.062125025,0.101262669,0.084331044,0.102946246,0.065281859,0.093938909,0.122161456
2,RIGEL PHARMACEUTICALS INC,1034842,10-K405,3/29/2002,https://www.sec.gov/Archives/edgar/data/1034842/000091205702012415/a2074513zex-10_23.htm,,Y,Y,Y,2,Janssen,Collaboration,,841,1.47,23.98,166,403,0,0,0,0,56,148,16,20,3,7,1,3,15,39,43,5,0.12,16,0.07,0.37,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,RIGEL PHARMACEUTICALS INC,1034842,10-Q/A,11/8/2005,https://www.sec.gov/Archives/edgar/data/1034842/000110465905053589/a05-18025_1ex10d14.htm,,Y,Y,,,Cell Genesys,Licenses,,6407,-7.03,29.24,1275,2484,3,9,7,23,530,990,206,343,8,18,11,27,56,141,309,31,0.1,36,0.04,0.42,96,130,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,0,0,0.120325652,0.060321997,0.097065787,0.080768651,0.095967831,0.061537774,0.087514819,0.116081957
2,RIGEL PHARMACEUTICALS INC,1034842,10-K,2/28/2019,https://www.sec.gov/Archives/edgar/data/1034842/000155837019001310/rigl-20181231ex1048a5d51.htm,,Y,Y,,,Kissei,Tavalisse,,5230,-112.49,71.3,838,1620,2,4,8,11,269,499,146,172,0,0,3,9,36,62,270,24,0.09,42,0.05,0.45,63,180,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0.129767149,0.071227161,0.101457377,0.094125879,0.089695559,0.056554766,0.082052485,0.123151188
1,RIGEL PHARMACEUTICALS INC,1034842,10-Q,5/7/2019,https://www.sec.gov/Archives/edgar/data/1034842/000155837019004244/rigl-20190331ex1015c2e8a.htm,,Y,Y,,,Grifols Worldwide,Tavalisse license,,15584,-105.82,64.85,2215,3630,5,11,71,173,890,1536,503,631,22,55,25,61,56,136,765,75,0.1,130,0.06,0.41,205,629,2,1,0,0,0,43,50,0,0,0,0,0,0,0,0,0,0,0.135671182,0.078561921,0.120503986,0.100457524,0.1148029,0.073513549,0.105972672,0.140794458
1,INTUITIVE SURGICAL INC,1035267,8-K,9/7/2005,https://www.sec.gov/Archives/edgar/data/1035267/000114036105007208/ex10_1.htm,,Y,Y,,,Hansen,licenses,,3982,15.72,20.61,756,1426,2,5,14,26,346,635,119,204,0,0,3,7,17,32,185,23,0.12,40,0.03,0.34,31,220,0,27,0,0,0,29,5,0,0,0,0,0,0,0,0,0,0,0.11010181,0.061887967,0.095734228,0.076627811,0.099821231,0.075777881,0.069745618,0.113814712
1,NII HOLDINGS INC,1037016,10-K,3/27/2003,https://www.sec.gov/Archives/edgar/data/1037016/000095013303000976/w84596exv10w22.htm,,Y,Y,,,Nextel,Mobile Radio Service,,1386,31.89,18.02,298,666,0,0,1,2,130,327,36,76,5,13,3,6,13,25,73,4,0.05,5,0.01,0.37,8,38,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0.114762927,0.04815752,0.068981537,0.065467055,0.075153314,0.044386707,0.062509354,0.093446107
1,SILICON LABORATORIES INC,1038074,8-K,3/29/2007,https://www.sec.gov/Archives/edgar/data/1038074/000110465907023700/a07-8889_1ex10d1.htm,,Y,Y,,,NXP BV,IP Licenses,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020302744,0.028896063,0.021254371,0.021452115,0.0161995,0.015000113,0.007557058,0.026590423
2,HESKA CORP,1038133,10-K,3/3/2008,https://www.sec.gov/Archives/edgar/data/1038133/000110465908014804/a08-2750_1ex10d43.htm,,Y,Y,,,Fuji,Analyzer,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144724347,0.081833753,0.133721093,0.128155982,0.113988371,0.073107151,0.10328398,0.15467572
1,HESKA CORP,1038133,10-K,3/15/2013,https://www.sec.gov/Archives/edgar/data/1038133/000119312513108014/d500077dex1056.htm,,Y,Y,Y,2,Merck,Veterinary products,,474,11.52,20.21,76,171,0,0,1,1,25,57,4,8,0,0,0,0,2,8,26,1,0.04,0,0.08,0.54,4,9,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.055709938,0.02410951,0.05658066,0.035214117,0.032322965,0.021164146,0.033046471,0.053099874
1,HESKA CORP,1038133,10-Q,5/14/2015,https://www.sec.gov/Archives/edgar/data/1038133/000103813315000083/ex10-2.htm,,Y,Y,Y,2,Fuji ,Analyzer,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057069944,0.024815464,0.0607083,0.066224594,0.042211136,0.026136118,0.040626273,0.065691418
1,HESKA CORP,1038133,10-K,3/15/2016,https://www.sec.gov/Archives/edgar/data/1038133/000103813316000212/heska-12312015xexx10x68.htm,,Y,Y,Y,5,Merck,Veterinary products,,972,21.5,18.79,154,331,0,0,1,1,74,139,7,15,0,0,1,6,14,46,59,5,0.08,4,-0.05,0.48,10,26,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.054724644,0.039535196,0.0555826,0.061658397,0.033441593,0.021020683,0.033510355,0.062442398
1,HESKA CORP,1038133,10-Q,5/10/2016,https://www.sec.gov/Archives/edgar/data/1038133/000103813316000241/heska-03312016xexx10x1.htm,,Y,Y,Y,5,Merck,Veterinary products,,993,23.63,17.97,156,342,0,0,1,1,74,139,7,15,0,0,1,6,16,54,61,5,0.08,4,-0.04,0.48,11,26,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.055621744,0.039867757,0.056876874,0.062223613,0.034434105,0.021370385,0.034695133,0.063549447
1,HESKA CORP,1038133,10-K,3/9/2018,https://www.sec.gov/Archives/edgar/data/1038133/000103813318000007/exhibit1047.htm,,Y,Y,Y,6,Merck,Veterinary products,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
2,HESKA CORP,1038133,10-K,3/9/2018,https://www.sec.gov/Archives/edgar/data/1038133/000103813318000007/exhibit1060.htm,,Y,Y,,,Butler Animal Health,products,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136520605,0.092524644,0.126352015,0.104328365,0.111384703,0.081595156,0.095303622,0.145484161
1,HESKA CORP,1038133,10-Q,8/7/2019,https://www.sec.gov/Archives/edgar/data/1038133/000103813319000050/heska-06302019xexx10x1.htm,,Y,Y,Y,1,Elanco US,Products and licenses,,1289,0.15,24.11,203,418,4,4,1,3,63,123,50,56,0,0,0,0,16,57,61,8,0.13,4,0.11,0.49,29,8,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.020294318,0.02888407,0.021245549,0.021443211,0.016192776,0.014993887,0.007553922,0.026579387
2,HESKA CORP,1038133,10-Q,8/7/2019,https://www.sec.gov/Archives/edgar/data/1038133/000103813319000050/heska-06302019xexx10x2.htm,,Y,Y,Y,,Elanco US,Products and licenses,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059658152,0.027057905,0.042130964,0.020004624,0.133710468,0.142797201,0.018236845,0.073830764
3,HESKA CORP,1038133,10-Q,8/7/2019,https://www.sec.gov/Archives/edgar/data/1038133/000103813319000050/heska-06302019xexx10x3.htm,,Y,Y,Y,2,Elanco US,Products and licenses,,708,6.07,24.97,126,278,1,5,0,0,44,105,14,16,0,0,0,0,12,41,37,3,0.08,3,0.05,0.41,12,10,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.055515332,0.033068527,0.047987996,0.032806934,0.085295598,0.070322294,0.046440328,0.065859892
1,HESKA CORP,1038133,10-K,2/28/2020,https://www.sec.gov/Archives/edgar/data/1038133/000103813320000013/heska-12312019xex1057.htm,,Y,Y,Y,3,Fuji ,Analyzer,,1392,17.85,19.65,242,491,0,0,16,16,63,107,25,28,0,0,0,0,21,83,76,0,0,9,0.04,0.4,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
1,HESKA CORP,1038133,10-Q,11/5/2020,https://www.sec.gov/Archives/edgar/data/1038133/000103813320000081/heska-09302020xex10x1.htm,,Y,Y,Y,6,Merck,Veterinary products,,2980,22.72,18.23,442,897,1,3,2,2,178,377,20,50,0,0,0,0,47,120,158,12,0.08,13,-0.03,0.44,4,135,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0.071584685,0.043419227,0.066265163,0.058836016,0.05774706,0.031443472,0.06199996,0.076272252
1,OSI SYSTEMS INC,1039065,8-K,11/4/2005,https://www.sec.gov/Archives/edgar/data/1039065/000119312505216715/dex101.htm,,Y,Y,,,Spacelabs Healthcare,services,,1484,33.17,15.05,189,340,0,0,1,1,120,225,9,19,0,0,1,3,6,16,113,11,0.1,12,0.04,0.38,9,34,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0.139498613,0.245685067,0.124334675,0.170305987,0.098409622,0.053149842,0.093911757,0.185975202
1,L3 TECHNOLOGIES INC,1039101,10-Q,11/5/2012,https://www.sec.gov/Archives/edgar/data/1039101/000119312512451896/d414356dex103.htm,,Y,Y,,,Engility,transitional services,,7796,13.24,17.94,1288,2706,7,15,9,13,510,1277,99,199,22,40,8,24,135,300,337,97,0.29,48,-0.04,0.41,22,202,0,0,0,0,0,11,23,0,0,0,0,0,0,0,0,0,0,0.020359528,0.02897688,0.021313816,0.021512112,0.016244807,0.015042065,0.007578194,0.026664792
2,L3 TECHNOLOGIES INC,1039101,10-Q,11/5/2012,https://www.sec.gov/Archives/edgar/data/1039101/000119312512451896/d414356dex104.htm,,Y,Y,,,Engility,Goods and services,,12212,8.68,19.77,1968,3798,38,47,9,17,827,2125,214,261,18,36,0,0,115,196,535,45,0.08,101,0.03,0.35,78,277,0,15,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0.21482931,0.162149685,0.151874338,0.131745392,0.109873528,0.076685029,0.090336572,0.189223119
